img_file_name,apple_kind,sugar_content_nir,soil_ec,soil_temper,soil_humidity,soil_potential,temperature,humidity,sunshine,sunrise_time,sunset_time,sugar_grade,daylight_hours
20210829_RGB_18.1_F15_HJ_09_020_05_270_A.jpg,HJ,18.1,1.3,21.41,21.41,-2.7,17.78,92.4,105.0,05:49,19:01,A,13.2
20210829_RGB_18.3_F06_HJ_06_010_01_0_A.jpg,HJ,18.3,0.59,20.2,32.48,-0.1,22.35,97.78,60.0,05:49,19:01,A,13.2
20210829_RGB_18.3_F06_HJ_06_010_03_0_A.jpg,HJ,18.3,0.59,20.2,32.48,-0.1,22.35,97.78,60.0,05:49,19:01,A,13.2
20210829_RGB_18.3_F06_HJ_06_010_04_0_A.jpg,HJ,18.3,0.59,20.2,32.48,-0.1,22.35,97.78,60.0,05:49,19:01,A,13.2
20210829_RGB_18.3_F06_HJ_06_010_05_270_A.jpg,HJ,18.3,0.59,20.2,32.48,-0.1,22.35,97.78,60.0,05:49,19:01,A,13.2
20210829_RGB_18.3_F09_HJ_03_001_01_0_A.jpg,HJ,18.3,1.06,22.58,19.74,-0.2,23.69,95.34,31.0,05:49,19:01,A,13.2
20210829_RGB_18.3_F09_HJ_03_001_02_0_A.jpg,HJ,18.3,1.06,22.58,19.74,-0.2,23.69,95.34,31.0,05:49,19:01,A,13.2
20210829_RGB_18.3_F12_HJ_04_005_01_0_A.jpg,HJ,18.3,0.75,20.65,33.44,-0.4,22.84,95.38,87.0,05:49,19:01,A,13.2
20210829_RGB_18.3_F12_HJ_04_005_02_0_A.jpg,HJ,18.3,0.75,20.65,33.44,-0.4,22.84,95.38,87.0,05:49,19:01,A,13.2
20210829_RGB_18.3_F12_HJ_04_005_03_0_A.jpg,HJ,18.3,0.75,20.65,33.44,-0.4,22.84,95.38,87.0,05:49,19:01,A,13.2
20210829_RGB_18.3_F12_HJ_04_005_04_0_A.jpg,HJ,18.3,0.75,20.65,33.44,-0.4,22.84,95.38,87.0,05:49,19:01,A,13.2
20210829_RGB_18.3_F12_HJ_04_005_05_270_A.jpg,HJ,18.3,0.75,20.65,33.44,-0.4,22.84,95.38,87.0,05:49,19:01,A,13.2
20210829_RGB_18.4_F06_HJ_06_029_02_0_A.jpg,HJ,18.4,0.59,20.2,32.48,-0.1,22.35,97.78,60.0,05:49,19:01,A,13.2
20210829_RGB_18.4_F06_HJ_06_029_03_0_A.jpg,HJ,18.4,0.59,20.2,32.48,-0.1,22.35,97.78,60.0,05:49,19:01,A,13.2
20210829_RGB_18.4_F06_HJ_06_029_04_0_A.jpg,HJ,18.4,0.59,20.2,32.48,-0.1,22.35,97.78,60.0,05:49,19:01,A,13.2
20210829_RGB_18.4_F06_HJ_06_029_05_270_A.jpg,HJ,18.4,0.59,20.2,32.48,-0.1,22.35,97.78,60.0,05:49,19:01,A,13.2
20210829_RGB_18.5_F12_HJ_02_009_01_0_A.jpg,HJ,18.5,0.75,20.65,33.44,-0.4,22.84,95.38,87.0,05:49,19:01,A,13.2
20210829_RGB_18.5_F12_HJ_02_009_02_0_A.jpg,HJ,18.5,0.75,20.65,33.44,-0.4,22.84,95.38,87.0,05:49,19:01,A,13.2
20210829_RGB_18.5_F12_HJ_02_009_03_0_A.jpg,HJ,18.5,0.75,20.65,33.44,-0.4,22.84,95.38,87.0,05:49,19:01,A,13.2
20210829_RGB_18.5_F12_HJ_02_009_05_270_A.jpg,HJ,18.5,0.75,20.65,33.44,-0.4,22.84,95.38,87.0,05:49,19:01,A,13.2
20210829_RGB_18.6_F08_HJ_03_019_01_0_A.jpg,HJ,18.6,0.09,21.0,9.69,-0.3,22.75,95.82,52.0,05:49,19:01,A,13.2
20210829_RGB_18.6_F08_HJ_03_019_02_0_A.jpg,HJ,18.6,0.09,21.0,9.69,-0.3,22.75,95.82,52.0,05:49,19:01,A,13.2
20210829_RGB_18.6_F08_HJ_03_019_03_0_A.jpg,HJ,18.6,0.09,21.0,9.69,-0.3,22.75,95.82,52.0,05:49,19:01,A,13.2
20210829_RGB_18.6_F08_HJ_03_019_04_0_A.jpg,HJ,18.6,0.09,21.0,9.69,-0.3,22.75,95.82,52.0,05:49,19:01,A,13.2
20210829_RGB_18.7_F06_HJ_02_025_01_0_A.jpg,HJ,18.7,0.59,20.2,32.48,-0.1,22.35,97.78,60.0,05:49,19:01,A,13.2
20210829_RGB_18.7_F06_HJ_02_025_03_0_A.jpg,HJ,18.7,0.59,20.2,32.48,-0.1,22.35,97.78,60.0,05:49,19:01,A,13.2
20210829_RGB_18.7_F09_HJ_09_008_01_0_A.jpg,HJ,18.7,1.06,22.58,19.74,-0.2,23.69,95.34,31.0,05:49,19:01,A,13.2
20210829_RGB_18.7_F09_HJ_09_008_03_0_A.jpg,HJ,18.7,1.06,22.58,19.74,-0.2,23.69,95.34,31.0,05:49,19:01,A,13.2
20210829_RGB_18.7_F09_HJ_09_008_05_270_A.jpg,HJ,18.7,1.06,22.58,19.74,-0.2,23.69,95.34,31.0,05:49,19:01,A,13.2
20210829_RGB_18.7_F15_HJ_09_014_01_0_A.jpg,HJ,18.7,1.3,21.41,21.41,-2.7,17.78,92.4,105.0,05:49,19:01,A,13.2
20210829_RGB_18.7_F15_HJ_09_014_02_0_A.jpg,HJ,18.7,1.3,21.41,21.41,-2.7,17.78,92.4,105.0,05:49,19:01,A,13.2
20210829_RGB_18.7_F15_HJ_09_014_03_0_A.jpg,HJ,18.7,1.3,21.41,21.41,-2.7,17.78,92.4,105.0,05:49,19:01,A,13.2
20210829_RGB_18.7_F15_HJ_09_014_04_0_A.jpg,HJ,18.7,1.3,21.41,21.41,-2.7,17.78,92.4,105.0,05:49,19:01,A,13.2
20210829_RGB_18.8_F07_HJ_06_011_01_0_A.jpg,HJ,18.8,0.74,22.07,41.4,-0.1,23.22,97.23,113.0,05:49,19:01,A,13.2
20210829_RGB_18.8_F07_HJ_06_011_02_0_A.jpg,HJ,18.8,0.74,22.07,41.4,-0.1,23.22,97.23,113.0,05:49,19:01,A,13.2
20210829_RGB_18.8_F07_HJ_06_011_05_270_A.jpg,HJ,18.8,0.74,22.07,41.4,-0.1,23.22,97.23,113.0,05:49,19:01,A,13.2
20210829_RGB_18.8_F14_HJ_14_021_01_0_A.jpg,HJ,18.8,0.6,21.7,31.85,-0.1,19.67,99.99,74.0,05:49,19:01,A,13.2
20210829_RGB_18.8_F14_HJ_14_021_02_0_A.jpg,HJ,18.8,0.6,21.7,31.85,-0.1,19.67,99.99,74.0,05:49,19:01,A,13.2
20210829_RGB_18.8_F14_HJ_14_021_03_0_A.jpg,HJ,18.8,0.6,21.7,31.85,-0.1,19.67,99.99,74.0,05:49,19:01,A,13.2
20210829_RGB_18.8_F14_HJ_14_021_04_0_A.jpg,HJ,18.8,0.6,21.7,31.85,-0.1,19.67,99.99,74.0,05:49,19:01,A,13.2
20210829_RGB_18.8_F14_HJ_14_021_05_270_A.jpg,HJ,18.8,0.6,21.7,31.85,-0.1,19.67,99.99,74.0,05:49,19:01,A,13.2
20210829_RGB_18.8_F15_HJ_09_003_02_0_A.jpg,HJ,18.8,1.3,21.41,21.41,-2.7,17.78,92.4,105.0,05:49,19:01,A,13.2
20210829_RGB_18.8_F15_HJ_09_003_03_0_A.jpg,HJ,18.8,1.3,21.41,21.41,-2.7,17.78,92.4,105.0,05:49,19:01,A,13.2
20210829_RGB_18.8_F15_HJ_10_003_01_0_A.jpg,HJ,18.8,1.3,21.41,21.41,-2.7,17.78,92.4,105.0,05:49,19:01,A,13.2
20210829_RGB_18.8_F15_HJ_10_003_02_0_A.jpg,HJ,18.8,1.3,21.41,21.41,-2.7,17.78,92.4,105.0,05:49,19:01,A,13.2
20210829_RGB_18.8_F15_HJ_10_003_03_0_A.jpg,HJ,18.8,1.3,21.41,21.41,-2.7,17.78,92.4,105.0,05:49,19:01,A,13.2
20210829_RGB_18.8_F15_HJ_10_003_04_0_A.jpg,HJ,18.8,1.3,21.41,21.41,-2.7,17.78,92.4,105.0,05:49,19:01,A,13.2
20210912_RGB_14.0_F01_HJ_01_010_03_0_A.jpg,HJ,14.0,1.34,17.84,23.31,-0.1,22.8,77.06,526.0,06:01,18:40,A,12.65
20210912_RGB_14.0_F01_HJ_01_010_04_0_A.jpg,HJ,14.0,1.34,17.84,23.31,-0.1,22.8,77.06,526.0,06:01,18:40,A,12.65
20210912_RGB_14.0_F01_HJ_01_010_05_270_A.jpg,HJ,14.0,1.34,17.84,23.31,-0.1,22.8,77.06,526.0,06:01,18:40,A,12.65
20210912_RGB_14.0_F02_HJ_12_020_03_0_A.jpg,HJ,14.0,1.14,20.17,10.68,-0.1,20.49,89.64,3.0,06:01,18:40,A,12.65
20210912_RGB_14.0_F12_HJ_06_026_01_0_A.jpg,HJ,14.0,0.98,18.92,28.98,-0.1,20.56,95.91,460.0,06:01,18:40,A,12.65
20210912_RGB_14.0_F12_HJ_06_026_02_0_A.jpg,HJ,14.0,0.98,18.92,28.98,-0.1,20.56,95.91,460.0,06:01,18:40,A,12.65
20210912_RGB_14.0_F12_HJ_06_026_04_0_A.jpg,HJ,14.0,0.98,18.92,28.98,-0.1,20.56,95.91,460.0,06:01,18:40,A,12.65
20210912_RGB_14.0_F14_HJ_05_007_01_0_A.jpg,HJ,14.0,1.31,19.17,22.03,-0.3,27.72,68.79,509.0,06:01,18:40,A,12.65
20210912_RGB_14.0_F14_HJ_05_007_02_0_A.jpg,HJ,14.0,1.31,19.17,22.03,-0.3,27.72,68.79,509.0,06:01,18:40,A,12.65
20210912_RGB_14.0_F14_HJ_05_007_03_0_A.jpg,HJ,14.0,1.31,19.17,22.03,-0.3,27.72,68.79,509.0,06:01,18:40,A,12.65
20210912_RGB_14.0_F14_HJ_05_007_04_0_A.jpg,HJ,14.0,1.31,19.17,22.03,-0.3,27.72,68.79,509.0,06:01,18:40,A,12.65
20210912_RGB_14.1_F02_HJ_04_027_05_270_A.jpg,HJ,14.1,1.14,20.17,10.68,-0.1,20.49,89.64,3.0,06:01,18:40,A,12.65
20210912_RGB_14.1_F03_HJ_08_007_01_0_A.jpg,HJ,14.1,2.4,20.25,12.0,-1.2,19.72,92.81,306.0,06:01,18:41,A,12.666666666666666
20210912_RGB_14.1_F03_HJ_08_007_02_0_A.jpg,HJ,14.1,2.4,20.25,12.0,-1.2,19.72,92.81,306.0,06:01,18:41,A,12.666666666666666
20210912_RGB_14.1_F03_HJ_08_007_03_0_A.jpg,HJ,14.1,2.4,20.25,12.0,-1.2,19.72,92.81,306.0,06:01,18:41,A,12.666666666666666
20210912_RGB_14.1_F03_HJ_08_007_04_0_A.jpg,HJ,14.1,2.4,20.25,12.0,-1.2,19.72,92.81,306.0,06:01,18:41,A,12.666666666666666
20210912_RGB_14.1_F09_HJ_01_008_01_0_A.jpg,HJ,14.1,0.45,18.82,38.11,-9.8,17.95,93.76,192.0,06:01,18:40,A,12.65
20210912_RGB_14.1_F09_HJ_01_008_02_0_A.jpg,HJ,14.1,0.45,18.82,38.11,-9.8,17.95,93.76,192.0,06:01,18:40,A,12.65
20210912_RGB_14.1_F09_HJ_01_008_03_0_A.jpg,HJ,14.1,0.45,18.82,38.11,-9.8,17.95,93.76,192.0,06:01,18:40,A,12.65
20210912_RGB_14.1_F09_HJ_01_008_04_0_A.jpg,HJ,14.1,0.45,18.82,38.11,-9.8,17.95,93.76,192.0,06:01,18:40,A,12.65
20210912_RGB_14.1_F09_HJ_07_020_01_0_A.jpg,HJ,14.1,0.45,18.82,38.11,-9.8,17.95,93.76,192.0,06:01,18:40,A,12.65
20210912_RGB_14.1_F09_HJ_07_020_02_0_A.jpg,HJ,14.1,0.45,18.82,38.11,-9.8,17.95,93.76,192.0,06:01,18:40,A,12.65
20210912_RGB_14.1_F09_HJ_07_020_03_0_A.jpg,HJ,14.1,0.45,18.82,38.11,-9.8,17.95,93.76,192.0,06:01,18:40,A,12.65
20210912_RGB_14.1_F09_HJ_07_020_04_0_A.jpg,HJ,14.1,0.45,18.82,38.11,-9.8,17.95,93.76,192.0,06:01,18:40,A,12.65
20210912_RGB_14.1_F09_HJ_07_020_05_270_A.jpg,HJ,14.1,0.45,18.82,38.11,-9.8,17.95,93.76,192.0,06:01,18:40,A,12.65
20210912_RGB_14.1_F15_HJ_02_007_01_0_A.jpg,HJ,14.1,1.3,18.82,22.21,-0.2,26.14,70.32,492.0,06:01,18:40,A,12.65
20210912_RGB_14.1_F15_HJ_02_007_02_0_A.jpg,HJ,14.1,1.3,18.82,22.21,-0.2,26.14,70.32,492.0,06:01,18:40,A,12.65
20210912_RGB_14.1_F15_HJ_02_007_03_0_A.jpg,HJ,14.1,1.3,18.82,22.21,-0.2,26.14,70.32,492.0,06:01,18:40,A,12.65
20210912_RGB_14.1_F15_HJ_02_007_05_270_A.jpg,HJ,14.1,1.3,18.82,22.21,-0.2,26.14,70.32,492.0,06:01,18:40,A,12.65
20210912_RGB_14.1_F15_HJ_11_004_01_0_A.jpg,HJ,14.1,1.3,18.82,22.21,-0.2,26.14,70.32,492.0,06:01,18:40,A,12.65
20210912_RGB_14.1_F15_HJ_11_004_02_0_A.jpg,HJ,14.1,1.3,18.82,22.21,-0.2,26.14,70.32,492.0,06:01,18:40,A,12.65
20210912_RGB_14.1_F15_HJ_11_004_03_0_A.jpg,HJ,14.1,1.3,18.82,22.21,-0.2,26.14,70.32,492.0,06:01,18:40,A,12.65
20210912_RGB_14.1_F15_HJ_11_004_04_0_A.jpg,HJ,14.1,1.3,18.82,22.21,-0.2,26.14,70.32,492.0,06:01,18:40,A,12.65
20210912_RGB_14.2_F09_HJ_01_020_01_0_A.jpg,HJ,14.2,0.45,18.82,38.11,-9.8,17.95,93.76,192.0,06:01,18:40,A,12.65
20210912_RGB_14.2_F09_HJ_01_020_02_0_A.jpg,HJ,14.2,0.45,18.82,38.11,-9.8,17.95,93.76,192.0,06:01,18:40,A,12.65
20210912_RGB_14.2_F09_HJ_01_020_04_0_A.jpg,HJ,14.2,0.45,18.82,38.11,-9.8,17.95,93.76,192.0,06:01,18:40,A,12.65
20210912_RGB_14.2_F09_HJ_08_005_01_0_A.jpg,HJ,14.2,0.45,18.82,38.11,-9.8,17.95,93.76,192.0,06:01,18:40,A,12.65
20210912_RGB_14.2_F09_HJ_08_005_02_0_A.jpg,HJ,14.2,0.45,18.82,38.11,-9.8,17.95,93.76,192.0,06:01,18:40,A,12.65
20210912_RGB_14.2_F09_HJ_08_005_03_0_A.jpg,HJ,14.2,0.45,18.82,38.11,-9.8,17.95,93.76,192.0,06:01,18:40,A,12.65
20210912_RGB_14.2_F09_HJ_08_005_04_0_A.jpg,HJ,14.2,0.45,18.82,38.11,-9.8,17.95,93.76,192.0,06:01,18:40,A,12.65
20210912_RGB_14.2_F09_HJ_08_005_05_270_A.jpg,HJ,14.2,0.45,18.82,38.11,-9.8,17.95,93.76,192.0,06:01,18:40,A,12.65
20210912_RGB_14.2_F12_HJ_05_024_01_0_A.jpg,HJ,14.2,0.98,18.92,28.98,-0.1,20.56,95.91,460.0,06:01,18:40,A,12.65
20210912_RGB_14.2_F12_HJ_05_024_02_0_A.jpg,HJ,14.2,0.98,18.92,28.98,-0.1,20.56,95.91,460.0,06:01,18:40,A,12.65
20210912_RGB_14.2_F12_HJ_05_024_03_0_A.jpg,HJ,14.2,0.98,18.92,28.98,-0.1,20.56,95.91,460.0,06:01,18:40,A,12.65
20210912_RGB_14.2_F12_HJ_05_024_04_0_A.jpg,HJ,14.2,0.98,18.92,28.98,-0.1,20.56,95.91,460.0,06:01,18:40,A,12.65
20210912_RGB_14.2_F12_HJ_05_024_05_270_A.jpg,HJ,14.2,0.98,18.92,28.98,-0.1,20.56,95.91,460.0,06:01,18:40,A,12.65
20210912_RGB_14.2_F14_HJ_05_005_01_0_A.jpg,HJ,14.2,1.31,19.17,22.03,-0.3,27.72,68.79,509.0,06:01,18:40,A,12.65
20210912_RGB_14.2_F14_HJ_05_005_02_0_A.jpg,HJ,14.2,1.31,19.17,22.03,-0.3,27.72,68.79,509.0,06:01,18:40,A,12.65
20210912_RGB_14.2_F14_HJ_05_005_03_0_A.jpg,HJ,14.2,1.31,19.17,22.03,-0.3,27.72,68.79,509.0,06:01,18:40,A,12.65
20210912_RGB_14.2_F14_HJ_05_005_04_0_A.jpg,HJ,14.2,1.31,19.17,22.03,-0.3,27.72,68.79,509.0,06:01,18:40,A,12.65
20210912_RGB_14.2_F14_HJ_10_001_01_0_A.jpg,HJ,14.2,1.31,19.17,22.03,-0.3,27.72,68.79,509.0,06:01,18:40,A,12.65
20210912_RGB_14.2_F14_HJ_10_001_02_0_A.jpg,HJ,14.2,1.31,19.17,22.03,-0.3,27.72,68.79,509.0,06:01,18:40,A,12.65
20210912_RGB_14.2_F14_HJ_10_001_04_0_A.jpg,HJ,14.2,1.31,19.17,22.03,-0.3,27.72,68.79,509.0,06:01,18:40,A,12.65
20210912_RGB_14.2_F14_HJ_10_001_05_270_A.jpg,HJ,14.2,1.31,19.17,22.03,-0.3,27.72,68.79,509.0,06:01,18:40,A,12.65
20210912_RGB_14.2_F14_HJ_15_003_01_0_A.jpg,HJ,14.2,1.31,19.17,22.03,-0.3,27.72,68.79,509.0,06:01,18:40,A,12.65
20210912_RGB_14.2_F14_HJ_15_003_03_0_A.jpg,HJ,14.2,1.31,19.17,22.03,-0.3,27.72,68.79,509.0,06:01,18:40,A,12.65
20210912_RGB_14.2_F14_HJ_15_003_04_0_A.jpg,HJ,14.2,1.31,19.17,22.03,-0.3,27.72,68.79,509.0,06:01,18:40,A,12.65
20210912_RGB_14.3_F02_HJ_02_025_01_0_A.jpg,HJ,14.3,1.14,20.17,10.68,-0.1,20.49,89.64,3.0,06:01,18:40,A,12.65
20210912_RGB_14.3_F02_HJ_02_025_02_0_A.jpg,HJ,14.3,1.14,20.17,10.68,-0.1,20.49,89.64,3.0,06:01,18:40,A,12.65
20210912_RGB_14.3_F02_HJ_02_025_03_0_A.jpg,HJ,14.3,1.14,20.17,10.68,-0.1,20.49,89.64,3.0,06:01,18:40,A,12.65
20210912_RGB_14.3_F02_HJ_02_025_04_0_A.jpg,HJ,14.3,1.14,20.17,10.68,-0.1,20.49,89.64,3.0,06:01,18:40,A,12.65
20210912_RGB_14.3_F02_HJ_02_025_05_270_A.jpg,HJ,14.3,1.14,20.17,10.68,-0.1,20.49,89.64,3.0,06:01,18:40,A,12.65
20210912_RGB_14.3_F02_HJ_06_029_02_0_A.jpg,HJ,14.3,1.14,20.17,10.68,-0.1,20.49,89.64,3.0,06:01,18:40,A,12.65
20210912_RGB_14.3_F02_HJ_06_029_03_0_A.jpg,HJ,14.3,1.14,20.17,10.68,-0.1,20.49,89.64,3.0,06:01,18:40,A,12.65
20210912_RGB_14.3_F02_HJ_06_029_04_0_A.jpg,HJ,14.3,1.14,20.17,10.68,-0.1,20.49,89.64,3.0,06:01,18:40,A,12.65
20210912_RGB_14.3_F03_HJ_07_007_01_0_A.jpg,HJ,14.3,2.4,20.25,12.0,-1.2,19.72,92.81,306.0,06:01,18:41,A,12.666666666666666
20210912_RGB_14.3_F03_HJ_07_007_03_0_A.jpg,HJ,14.3,2.4,20.25,12.0,-1.2,19.72,92.81,306.0,06:01,18:41,A,12.666666666666666
20210912_RGB_14.3_F03_HJ_07_007_04_0_A.jpg,HJ,14.3,2.4,20.25,12.0,-1.2,19.72,92.81,306.0,06:01,18:41,A,12.666666666666666
20210912_RGB_14.3_F03_HJ_07_007_05_270_A.jpg,HJ,14.3,2.4,20.25,12.0,-1.2,19.72,92.81,306.0,06:01,18:41,A,12.666666666666666
20210912_RGB_14.3_F14_HJ_14_026_01_0_A.jpg,HJ,14.3,1.31,19.17,22.03,-0.3,27.72,68.79,509.0,06:01,18:40,A,12.65
20210912_RGB_14.3_F14_HJ_14_026_02_0_A.jpg,HJ,14.3,1.31,19.17,22.03,-0.3,27.72,68.79,509.0,06:01,18:40,A,12.65
20210912_RGB_14.3_F14_HJ_14_026_03_0_A.jpg,HJ,14.3,1.31,19.17,22.03,-0.3,27.72,68.79,509.0,06:01,18:40,A,12.65
20210912_RGB_14.3_F14_HJ_14_026_04_0_A.jpg,HJ,14.3,1.31,19.17,22.03,-0.3,27.72,68.79,509.0,06:01,18:40,A,12.65
20210912_RGB_14.3_F15_HJ_06_014_03_0_A.jpg,HJ,14.3,1.3,18.82,22.21,-0.2,26.14,70.32,492.0,06:01,18:40,A,12.65
20210912_RGB_14.3_F15_HJ_06_014_05_270_A.jpg,HJ,14.3,1.3,18.82,22.21,-0.2,26.14,70.32,492.0,06:01,18:40,A,12.65
20210912_RGB_14.4_F03_HJ_01_015_01_0_A.jpg,HJ,14.4,2.4,20.25,12.0,-1.2,19.72,92.81,306.0,06:01,18:41,A,12.666666666666666
20210912_RGB_14.4_F03_HJ_01_015_02_0_A.jpg,HJ,14.4,2.4,20.25,12.0,-1.2,19.72,92.81,306.0,06:01,18:41,A,12.666666666666666
20210912_RGB_14.4_F03_HJ_01_015_03_0_A.jpg,HJ,14.4,2.4,20.25,12.0,-1.2,19.72,92.81,306.0,06:01,18:41,A,12.666666666666666
20210912_RGB_14.4_F03_HJ_01_015_04_0_A.jpg,HJ,14.4,2.4,20.25,12.0,-1.2,19.72,92.81,306.0,06:01,18:41,A,12.666666666666666
20210912_RGB_14.4_F03_HJ_01_015_05_270_A.jpg,HJ,14.4,2.4,20.25,12.0,-1.2,19.72,92.81,306.0,06:01,18:41,A,12.666666666666666
20210912_RGB_14.4_F09_HJ_01_009_03_0_A.jpg,HJ,14.4,0.45,18.82,38.11,-9.8,17.95,93.76,192.0,06:01,18:40,A,12.65
20210912_RGB_14.4_F09_HJ_01_009_04_0_A.jpg,HJ,14.4,0.45,18.82,38.11,-9.8,17.95,93.76,192.0,06:01,18:40,A,12.65
20210912_RGB_14.4_F09_HJ_01_009_05_270_A.jpg,HJ,14.4,0.45,18.82,38.11,-9.8,17.95,93.76,192.0,06:01,18:40,A,12.65
20210912_RGB_14.4_F09_HJ_04_003_01_0_A.jpg,HJ,14.4,0.45,18.82,38.11,-9.8,17.95,93.76,192.0,06:01,18:40,A,12.65
20210912_RGB_14.4_F09_HJ_04_003_03_0_A.jpg,HJ,14.4,0.45,18.82,38.11,-9.8,17.95,93.76,192.0,06:01,18:40,A,12.65
20210912_RGB_14.4_F09_HJ_04_003_04_0_A.jpg,HJ,14.4,0.45,18.82,38.11,-9.8,17.95,93.76,192.0,06:01,18:40,A,12.65
20210912_RGB_14.4_F09_HJ_08_001_01_0_A.jpg,HJ,14.4,0.45,18.82,38.11,-9.8,17.95,93.76,192.0,06:01,18:40,A,12.65
20210912_RGB_14.4_F09_HJ_08_001_03_0_A.jpg,HJ,14.4,0.45,18.82,38.11,-9.8,17.95,93.76,192.0,06:01,18:40,A,12.65
20210912_RGB_14.4_F09_HJ_08_001_04_0_A.jpg,HJ,14.4,0.45,18.82,38.11,-9.8,17.95,93.76,192.0,06:01,18:40,A,12.65
20210912_RGB_14.4_F09_HJ_08_001_05_270_A.jpg,HJ,14.4,0.45,18.82,38.11,-9.8,17.95,93.76,192.0,06:01,18:40,A,12.65
20210912_RGB_14.4_F12_HJ_03_019_01_0_A.jpg,HJ,14.4,0.98,18.92,28.98,-0.1,20.56,95.91,460.0,06:01,18:40,A,12.65
20210912_RGB_14.4_F12_HJ_03_019_02_0_A.jpg,HJ,14.4,0.98,18.92,28.98,-0.1,20.56,95.91,460.0,06:01,18:40,A,12.65
20210912_RGB_14.4_F12_HJ_03_019_03_0_A.jpg,HJ,14.4,0.98,18.92,28.98,-0.1,20.56,95.91,460.0,06:01,18:40,A,12.65
20210912_RGB_14.4_F12_HJ_03_019_04_0_A.jpg,HJ,14.4,0.98,18.92,28.98,-0.1,20.56,95.91,460.0,06:01,18:40,A,12.65
20210912_RGB_14.4_F14_HJ_07_002_01_0_A.jpg,HJ,14.4,1.31,19.17,22.03,-0.3,27.72,68.79,509.0,06:01,18:40,A,12.65
20210912_RGB_14.4_F14_HJ_07_002_03_0_A.jpg,HJ,14.4,1.31,19.17,22.03,-0.3,27.72,68.79,509.0,06:01,18:40,A,12.65
20210912_RGB_14.4_F14_HJ_07_002_04_0_A.jpg,HJ,14.4,1.31,19.17,22.03,-0.3,27.72,68.79,509.0,06:01,18:40,A,12.65
20210912_RGB_14.5_F02_HJ_02_003_01_0_A.jpg,HJ,14.5,1.14,20.17,10.68,-0.1,20.49,89.64,3.0,06:01,18:40,A,12.65
20210912_RGB_14.5_F02_HJ_02_003_02_0_A.jpg,HJ,14.5,1.14,20.17,10.68,-0.1,20.49,89.64,3.0,06:01,18:40,A,12.65
20210912_RGB_14.5_F02_HJ_02_003_04_0_A.jpg,HJ,14.5,1.14,20.17,10.68,-0.1,20.49,89.64,3.0,06:01,18:40,A,12.65
20210912_RGB_14.5_F02_HJ_02_003_05_270_A.jpg,HJ,14.5,1.14,20.17,10.68,-0.1,20.49,89.64,3.0,06:01,18:40,A,12.65
20210912_RGB_14.5_F09_HJ_01_006_01_0_A.jpg,HJ,14.5,0.45,18.82,38.11,-9.8,17.95,93.76,192.0,06:01,18:40,A,12.65
20210912_RGB_14.5_F09_HJ_01_006_02_0_A.jpg,HJ,14.5,0.45,18.82,38.11,-9.8,17.95,93.76,192.0,06:01,18:40,A,12.65
20210912_RGB_14.5_F09_HJ_01_006_03_0_A.jpg,HJ,14.5,0.45,18.82,38.11,-9.8,17.95,93.76,192.0,06:01,18:40,A,12.65
20210912_RGB_14.5_F09_HJ_01_006_04_0_A.jpg,HJ,14.5,0.45,18.82,38.11,-9.8,17.95,93.76,192.0,06:01,18:40,A,12.65
20210912_RGB_14.5_F09_HJ_02_021_01_0_A.jpg,HJ,14.5,0.45,18.82,38.11,-9.8,17.95,93.76,192.0,06:01,18:40,A,12.65
20210912_RGB_14.5_F09_HJ_02_021_02_0_A.jpg,HJ,14.5,0.45,18.82,38.11,-9.8,17.95,93.76,192.0,06:01,18:40,A,12.65
20210912_RGB_14.5_F09_HJ_02_021_03_0_A.jpg,HJ,14.5,0.45,18.82,38.11,-9.8,17.95,93.76,192.0,06:01,18:40,A,12.65
20210912_RGB_14.5_F09_HJ_02_021_04_0_A.jpg,HJ,14.5,0.45,18.82,38.11,-9.8,17.95,93.76,192.0,06:01,18:40,A,12.65
20210912_RGB_14.5_F09_HJ_04_006_01_0_A.jpg,HJ,14.5,0.45,18.82,38.11,-9.8,17.95,93.76,192.0,06:01,18:40,A,12.65
20210912_RGB_14.5_F09_HJ_04_006_02_0_A.jpg,HJ,14.5,0.45,18.82,38.11,-9.8,17.95,93.76,192.0,06:01,18:40,A,12.65
20210912_RGB_14.5_F09_HJ_04_006_03_0_A.jpg,HJ,14.5,0.45,18.82,38.11,-9.8,17.95,93.76,192.0,06:01,18:40,A,12.65
20210912_RGB_14.5_F09_HJ_04_006_04_0_A.jpg,HJ,14.5,0.45,18.82,38.11,-9.8,17.95,93.76,192.0,06:01,18:40,A,12.65
20210912_RGB_14.5_F09_HJ_04_006_05_270_A.jpg,HJ,14.5,0.45,18.82,38.11,-9.8,17.95,93.76,192.0,06:01,18:40,A,12.65
20210912_RGB_14.5_F15_HJ_01_001_02_0_A.jpg,HJ,14.5,1.3,18.82,22.21,-0.2,26.14,70.32,492.0,06:01,18:40,A,12.65
20210912_RGB_14.5_F15_HJ_01_001_03_0_A.jpg,HJ,14.5,1.3,18.82,22.21,-0.2,26.14,70.32,492.0,06:01,18:40,A,12.65
20210912_RGB_14.5_F15_HJ_01_001_04_0_A.jpg,HJ,14.5,1.3,18.82,22.21,-0.2,26.14,70.32,492.0,06:01,18:40,A,12.65
20210912_RGB_14.5_F15_HJ_01_028_01_0_A.jpg,HJ,14.5,1.3,18.82,22.21,-0.2,26.14,70.32,492.0,06:01,18:40,A,12.65
